Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2008,77,0.04406,0.04311,0.5,64368,2775,62981,655063,10.18
2008,78,0.04831,0.04717,0.5,61593,2905,60140,592082,9.61
2008,79,0.05122,0.04995,0.5,58688,2931,57222,531942,9.06
2008,80,0.06423,0.06223,0.5,55757,3470,54022,474719,8.51
2008,81,0.06742,0.06522,0.5,52287,3410,50582,420698,8.05
2008,82,0.07199,0.06949,0.5,48876,3397,47178,370116,7.57
2008,83,0.08793,0.08423,0.5,45480,3831,43565,322938,7.1
2008,84,0.09224,0.08817,0.5,41649,3672,39813,279373,6.71
2008,85,0.09903,0.09436,0.5,37977,3583,36185,239560,6.31
2008,86,0.10795,0.10242,0.5,34394,3523,32632,203375,5.91
2008,87,0.12008,0.11328,0.5,30871,3497,29122,170743,5.53
2008,88,0.1323,0.12409,0.5,27374,3397,25675,141621,5.17
2008,89,0.14937,0.13899,0.5,23977,3333,22311,115945,4.84
2008,90,0.16377,0.15138,0.5,20644,3125,19082,93635,4.54
2008,91,0.1713,0.15778,0.5,17519,2764,16137,74553,4.26
2008,92,0.19156,0.17482,0.5,14755,2579,13465,58416,3.96
2008,93,0.22219,0.19997,0.5,12176,2435,10958,44950,3.69
2008,94,0.23084,0.20695,0.5,9741,2016,8733,33992,3.49
2008,95,0.25146,0.22338,0.5,7725,1726,6862,25259,3.27
2008,96,0.27313,0.24031,0.5,5999,1442,5278,18397,3.07
2008,97,0.29601,0.25784,0.5,4558,1175,3970,13119,2.88
2008,98,0.32005,0.2759,0.5,3382,933,2916,9149,2.7
2008,99,0.34518,0.29438,0.5,2449,721,2089,6233,2.54
2008,100,0.3713,0.31316,0.5,1728,541,1458,4144,2.4
2008,101,0.39829,0.33214,0.5,1187,394,990,2687,2.26
2008,102,0.42599,0.35119,0.5,793,278,654,1697,2.14
2008,103,0.45425,0.37017,0.5,514,190,419,1043,2.03
2008,104,0.48288,0.38897,0.5,324,126,261,624,1.93
2008,105,0.5117,0.40745,0.5,198,81,158,363,1.83
2008,106,0.54052,0.42552,0.5,117,50,92,205,1.75
2008,107,0.56913,0.44305,0.5,67,30,52,113,1.68
2008,108,0.59734,0.45996,0.5,38,17,29,61,1.62
2008,109,0.62498,0.47618,0.5,20,10,15,32,1.57
2008,110,0.65188,1,1.53,11,11,16,16,1.53
